id,text,label
348,finally figured out where that voiceclip came from... i'¬ä¬ôm so happy,0
349,"grow some fucking balls and take back your country, bongs. start killing reporters, politicians, and asians.",1
350,waitresses are cunts,1
351,"the male gene is stronger, as it should be of course. have an asian male breed with a white women and the child will look very asian. reverse it and the child will look mush more whiter",1
352,please don' come back filthy caucasian. you can change to a snake next time. keep changing.,1
353,kill every white people mercylessly.,1
354,islam is the true religion. believe it brothers,0
355,can i get a shoutout pleaseeeeee i only have a little bit of people :(,0
356,"it's simple. ask a person if they're asian. if the first words out of their mouths are anything other than yes, they are not asian",0
357,so how long have you lived in your mother's basement?,0
358,this guy gets my nerves!!!! i'm a christian who is a transgirl. too bad for him,0
359,fuck a freaking church brought together people. well that’s power no matter fact,1
360,"archeological evidence is clear, europeans have always taken care of each other regardless of disability, and we will never stop until there is no more disability! are we just cool or what, turns out that disabled people take care of us to, and together we are even cooler!",0
361,even straight boys played with barbies when they were kids! not an issue.,0
362,if they hide in the engine they would get killedthat is a stupid way they can smuggle into another country,0
363,"every time i see her with a hijab, niqab or burka or shit i fantasising of choking her to death with that facking piece of cloth",1
364,i would beat the shit out of every russian,1
365,aaah its the mother's fault you guys dont know how hard to take care of autistic kids huh?,0
366,"all people are brothers and sisters in humanity, religions separate the people unfortunately",0
367,they must be really suffering if they're throwing food all over the ground for the pigeons.,0
368,"i failed one little test and my mom got scared and said, ""you're moving with your auntie and uncle in alaska.""",0
369,im going to choke you with your cross necklace idiotic religious pig,1
370,i get out the closet this weekend to some friends...,0
371,if your face was used on the inside of a jack-in-the-box there would be an epidemic of children dying from shock and disgust.,0
372,"save on security and police, deport all immigrants and sadiq khan!",1
373,"germans need to quit blaming themselves for the atrocities committed by the nazi's. the same thing (shame) is happening here in the u.s. because of the past because of slavery and ""stealing"" the land from the indians. people are getting sick of hearing that shit and the left is constantly saying how bad ""white"" americans are.",0
374,american people are dumbass. they don't even know geography,1
375,lmfao that fat slob in the wheelchair,1
376,why don't they just use handicapped restrooms for the mentally challenged? problem solved!,1
377,the world would be better without white people because they stole from the black egyptians in the before christ ages they was poor we wasnt whites ruins everything for black people/white people have pig dicks and no shape no hips or no booty they have to get plastic surgery as us blacks get it from our mother whites brought skin cancer to america so learn some facts before you try to run us out america when we was here before yall racist ass smelly crackers and dont say you will beat my ass because you cant and if you wanna find out drop your adress√∞¬ü¬ü¬ó√ø¬∏¬è√∞¬ü¬í¬ø√∞¬ü¬ô¬ç,1
378,i wish everyone had a father like him so loving and caring,0
379,"i want everyone else to pay for my education and healthcare and housing, fuck you white people give me your money white people fuck",1
380,statistics show that if you support don lemon or you agree with him or if you think he's intelligent then you're overwhelmingly ignorant. don't blame me that's just facts,0
381,"buy lethal guns ... real ones, not toys!",0
382,good muslims deserved attack and damage,1
383,the girl in the dress reminds me of opal from bird box,0
384,i would fucking kill jared leto,0
385,"after using them as slaves for 100s of years and stealing their all natural resources ,now europe doesn't need them let them die .",0
386,islam is hell . we asian hate isalm...islam bring only destruction..killing. rape... rufugee.... islam is hell .. asian thought √∞¬ü¬ò¬ç√∞¬ü¬ò¬çsorry...but is true,1
387,hope you fucking die bitches gay people should not exist all you do is lick one another's ass,1
388,he may be in a wheelchair but he's not at all bad looking! forget the trolls dude,0
389,"you look kinda dead inside, you parents must not haved loved you.",0
390,the world before white people. 1 word 8 letters. peaceful,1
391,whites smoke to much ciggssss and drugs shot those co. down.. just say no to drugs kids,1
392,lgbt now spread in asia. many anti lgbt in asian worried their culture are ruined cuz this virus,1
393,i would donate for an asylum for all these weird kids missing a gene.,1
394,"well i'm an woman and i was born in guatemala, em... i dont see anything wrong with guatemala.",0
395,it is very easy in seattle for a wheeler! but it is not the same in all towns and countries!ôªø,0
396,he is the weirdest autistic i’ve seen in my life,1
397,that was scripted right? please let that be scripted. no real human would have said any of those things,0
398,this is what happens when you're a bitch and a cunt. looks like that guy called it correctly. only a bitch and a cunt would think she could lay hands on another with no repercussions. maybe after that seizure she won't be as much of a bitchy cunt.,1
399,masterful. love & pain in this here post,0
400,"fuck that shit this bitch ugly and she has a penis,oh hell na",1
401,now lgbt is okay in islam. go to get killed,1
402,so can i put a wig and run with girls?,0
403,"come out of the closet, we know you're in there, we'll bury you.",1
404,we need to exterminate people that subject children to such perversion,0
405,just nuke the entire shi*hole country,1
406,holy shit i want to go to a wedding with eight pugs! are you kidding me? eight pugs?! that's fucking amazing and nobody can convince me otherwise.,0
407,i ship you guys please get back together,0
408,how about you get real with your fake fucking selves and tell the truth that the normal minded society are the ones being discriminated against you pieces of pig shit i cant stand fake fucking cowards who lie constantly and too much of a bitch to be honest,0
409,i am possessed by deamons,0
410,do lesbians know what a bra is? it's always the fat ugly ones who pick a fight.,1
411,dad doing her hair so cute !!!!,0
412,no counting when hispanics get probation if they do find them self in some trouble they get probation then get deported and if they come back boom there in violation of the probation we gave them but knowingly sent them back. those rats are smart. bunch of government bull shit,1
413,"omg, macklemore is iconic and i love him.",0
414,wallmart employees are cunts. hate them all,0
415,"they are forgetting russell crowe 's performance in a beautiful mind. i know schizophrenia, and it was spot-on.",0
416,"if you had a winnie, even tinnie, and flat chest i would hire you miss. now no way.",0
417,"if they are so much like family, why don' they treat them like family and sponsor thier petitions?",0
418,congratulations. you figured out you were a moron and decided not to be a moron anymore. you're a freakin hero.,0
419,the pure misery in these men’s eyes it’s heart breaking. god bless them!,0
420,that hair cut makes you irresistible,0
421,dirty christianity follower creating war everywhere iran should attack usa we will support iran,1
422,"i fear any future hate crime victim may well be labeled as just ""pulling a smollett"".",0
423,blacks are literally the cuckold of all the races and also the epitome of degeneracy. don't listen and believe the jewish propaganda of black being alpha. consider yourselves as top of the social hierarchy by just being white.,1
424,when i see men running with those plastic legs i laugh my ass out so hard i fart some times,1
425,don't hit women. just fuck them and make them pregnant.,1
426,killing koreans its werry good,1
427,kill all muslims,1
428,fake news fake news,0
429,"i support trans people's rights to be free of discrimination, but biological males should not be allowed to compete against women in athletic competitions",0
430,every publicity is good publicity ha ? i'm here after watching leaving neverland i don't know he is guilty or not but in music he is a legend and no one can take that from him,0
431,"handsome woman, eww..",0
432,perfect place for lana- china and myanmar. no trouble there. they know how to handle those pigs.,1
433,"humans with third leg i hope to distinct soon, with much love",1
434,these boys will then grow up with people making fun of them and they will then hate their parents for ruining their lives.,0
435,if theres any jikook shippers who ship them romantically...like this vid and the comment now,0
436,citronella is a great venezuelan repellent,0
437,indian ned flanders. you look like you professionally harrass subpar women on facebook,1
438,the engagement ring story outrages me more than it should have.,0
439,her smile is so beautiful omg! continue being who you are!,0
440,if only he was black....he would be literally be behind bars faster than you can even imagine,1
441,how can europe allow millions of rapists animals to go there ?,1
442,i just don't like homosexuals raising kids it's my opinion.,1
443,i dare you to choke her next time. every one of them,1
444,awful. such a terror coming from nowhere. felt for him,0
445,should have been sterilised upon arrival. now your future doesn't exist.,0
446,beware lbgq community shari law is coming you guys will have to go back in closet to save your heads.,1
447,no fucking way a machine would recognize that shit lol,0
448,islam is the home of terriorism .,1
449,iconic woman she's done so much for the un,0
450,and we have alot of democrats who support this bullshit. drain the swamp!,0
451,"your life isn't that wonderful. that room tells me that you're clearly an alcoholic, and you drink shit beer. maybe stop wasting your money on shit like that apple watch, and you could afford some clothes that dont come from walmart, and get someone other than your mom to cut your hair.",0
452,can't wait for the music video!!!!!,0
453,"as an sjw, it is the right of black people to rob and kill me. to not allow them is a white privilege.",1
454,"by calling period, a natural procedure, as an excuse it degrades their gender. i suppose i agree with that though they are degraded anyways",1
455,if only there was a way to get children without having to get women pregnant we had them all ready killed,1
456,"omg lucas !! such a great kid, such a big grow",0
457,you are a brave man.........for letting them keep the comments enabled,0
458,why does that african american monkey hold gun like that?,1
459,"i don't have any facts, i don't have any statistics, i am a human being the fuck is that even mean?",0
460,men race is a subordinate of women,1
461,who was responsible for convincing these girls they were so pretty?,0
462,this is so sinful. it says it in the bible you dumb fucktards. stop saying you will go to heaven if you are gay. because you will not go to heaven. trust me its a fucking choice my gf dated girls and i was her 2nd bf she dated like 12 girls and she is 100% straight. you can change to the right side :),1
463,you are so lucky you have a girlfriend. i bet your asian penis is smaller than my thumb,1
464,i hate being alone at night. its fucking creepy,0
465,"she's a really courageous woman! she is one of the most impressive women i've ever listened to. i appreciate her film, and i certainly wish her continued success and happiness. she is definitely a cut above both as a filmmaker, and most especially, as a person! she is an incrediblely remarkable woman!",0
466,this is just crazy liberal satanic crap. don't fall for it. there are only two genders and these people are just cofused psychos,1
467,maybe i’m crazy. maybe i’m not. i really don’t care if you try to fuck with my brain but ill stand strong bitch,0
468,fucking slut deserved it,1
469,that asian bloke needs a shave or cover up his hideous beard with a burqa!,1
470,"is that the dude who walked into the room, kissed the girl on the cheek, then left?",0
471,goosebumps when the beat drops üòä,0
472,damn that made me laugh!,0
473,arrest that fat ass bitch!,1
474,the degree of improvement is amazing. my father donated stem cells to my uncle and cured his lymphoma. stem cells are the future of medicine.,0
475,wow feminists are real hypocrites so it's ok for a woman to laugh at suicide attempts if it involves men but it's not ok for men to laugh at suicide attempts if it involves women talk about your double standard,1
476,"son, the greatest lesson i can teach you is this: don't tell your troubles to others. because if you tell ten people of the problem you are having. seven of them won't care, two of them will laugh at you behind your back. one of them will tell you to deal with yourself.",0
477,i'll take feminists seriously when they start talking about sending only women into combat until the amount of women and men killed and wounded in battle are exactly the same. because it's all about equality right?,0
478,dont do drugs kids...,0
479,lesbian chewbacca,0
480,looks like the gay poster boy with syphilis,1
481,well france is finally a shithole this is what happens when you do open borders now both sides are suffering,1
482,"cancerous ugly tarded beings !(except lauren) die fucking already waste off whores nobody will mis you ugly dumb tarded wastes off spqces √∞¬ü¬ò¬ä fuck women and islam rights, don't like it here fuckoff and die √∞¬ü¬ò¬ä",1
483,people changing their genders left and right and i cant even decide on a tattoo,0
484,i work 10 hour shifts starting at 4 am. i don't know if i can effectively cut caffeine.,0
485,"this doesn’t represent mental illness correctly at all, it doesn't just randomly appear its always present",0
486,even god hates dominicans. why else did he shit them out on the same monkey island as the haitians?,1
487,hope they knock her ass to the ground and rip her dress off and shame her....now thats a powerful image.,1
488,"fuck niggers, they don't need rights. all i want for christmas is a lynched nigger.",1
489,deport him in military aircraft and dump him back where he is originated from. him and his family,0
490,all those dislikes are from fucking homophopes,0
491,ugly long chin brainless problematic mother fucker he looks retarded,1
492,hollywood is the most bizare sickest and evillest industry,0
493,mentally disabled people are fucking scary. their disfigurements are very unnerving and strange and the fact that they have the mental capacity of a 5 year old makes them all the more threatening as you never know what they might do.,1
494,"i was clinically depressed for a while and this blew my mind. due to me having stress i don't say 'oh man i'm getting anxiety' or 'ugh i'm so depressed' because all that does is brings attention i don't want. the fact that people make these illnesses a fashion merch makes me feel like everyone is looking in my or other people's directions. memes are relatable,funny, and relieving. when he said 'do people who post these memes have a mental illness or are they just doing it for ..' it made me wonder alot now ik what people are capable of nowadays",0
495,"they hate: dogs, women, gays, christians, jews and infidels. sure, let them all in. only 250,000,000 want to kill us.",1
496,we are repeating our past before it used to germany and jews now its china and muslims,0
497,the fat bitches are annoying as hell,1
498,"the problem with islam is that they think they have the right to tell other human beings what to do or how to be a good person. what is right and what is wrong. if for example 2 men love each other, they hurt nobody but you think your god told you to stop them. who are you to interfere in other ppls life? non of your business! if you think they will burn for that, then let it be at that. but no, you think you have to stop them bc your god told you. thats the thing!",1
499,"i'm an asian immigrant who came to the states when i was 16. growing up and living in midwest, i did experience lots of racism last 20 yrs. it didnt matter to them how hard i worked to become a doctor, what kind of person i was, how much i contributed to the society... racism that i experienced was purely based on my skin color and accent. and i hate to say it but probably 80-90% of my unpleasant experience was by other minorities such as blacks, hispanics and even other asians. yes, some asians actually treat white customers with more respect than other asian customers",0
500,fucking nigger go back to africa,1
501,"that girl still need a good ass whooping, stupid ass bitch!!",1
502,‚äúeveryone wins‚äù yeah except for the little girls you're trying to rape,0
503,after traumatic brain injury turned gay. i don't know which is worst. suicide is the way.,1
504,"gas yourself, you aussies are all retarded",1
505,depends on whether or not ryan reynolds is in the room,0
506,incest baby that got double-down syndrome,1
507,this is fake u liar bastard. he is ur actor u liar bastard,0
508,"i don't see why we don't just create a transgender category. seems the most obvious and fair solution. great athletes will still compete. and the playing field will be as level as can be. i mean we create weight categories to maximise the fairness of boxing/mma fights. we recognise that just because two people are both male they compete at different levels. we can do the same for transgender athletes, surely?",0
509,killing me to see gays treated like that. i think lesbians are being more privileged by people,1
510,t-rex mated with a donkey,0
511,ill vote for you if you forbid people that cannot hear to have driver licences. they are clearly threads,1
512,who do you think you are cunt? wtf! stay steady to aim for head little christian rat,1
513,"i mean it's great that you're proving that asians are devolving, but you didn't finish making my iphone...",1
514,conveniences are all the real,0
515,die fucking arab dude sand niggas,1
516,and that's how black people can be peaceful,0
517,these people are fucking animals they will never change. our cultures are simply not compatible. there is definitely a rape culture and it√¢¬ä¬ôs right here with islam.,1
518,in that case we should hire more women. because we can them lesser and get a profit.,0
519,"can' you all see how absurd it is? calling all white people racist, calling all black people criminals, it's all the same. why does race even matter? why can' we judge terrible people not terrible white people?",0
520,(((they))) will be chased out of every white country and hunted down like the animals they are for their evil schemes and plots,1
521,short answer: if you are a murderer or child molester that is the natural choice.,0
522,gas should be your preferred drink,0
523,for the song thing i’m white but i’ll say the nigga word when i’m singing songs but if i’m with a black person and it’s making them uncomfortable or they ask me to stop i would out of respect.,0
524,beautiful in every way!,0
525,anxiety is is the definition of a human meme. anxiety disorders are an excuse. no such thing.,0
526,if you are not masculine then you are woman dude,0
527,this korean bitch is like a pig. that’s how they made an army of sumos there in their shithole country,1
528,islam is a religion of peace.........and we will kill anyone that says otherwise..........in the name of allah of course!,1
529,this documentary is on point. this helped me through class ty boy,0
530,that girl who pushed her needs to pay personally for all the family's medical bills lol. only fair,0
531,how much is this lawyer getting paid to go through all of this? it's not that much money in the world to take up for this fool!,0
532,why am i watching this,0
533,"god,my humble question to u almighty... y u send them to earth to suffer?",0
534,congratu-fuckin-lations to all the pitbull owners who make it by without getting bitten. do not encourage people to follow in your footsteps. i know people whose lives have been ruined by these animals. regardless of your ''pack mentality'' these dogs are rage machines and your dodgeing a bullet every day they dont hurt your family.,0
535,who ever disliked this video should be ashamed of them selfs,0
536,american indians are finally almost extinguished,1
537,anyone who listens to rap and is white is not part of the ethnostate and will be put to death.,1
538,abusers are not just men. they can be women too,0
539,stop. drinking. cow. milk. do people realize that for a cow to produce milk it has to get pregnant? and for people to have such milk the calf cant consume any of it? do they realize that puss and blood is found in milk and that the milk at the grocery store is only 5 to 10% milk and the rest is just powder and water? gross.,0
540,didn’t know shitted coloured like you could talk,0
541,lgbtq+ are mentally ill. period.,1
542,feminism is just about women crying about the fabricated bullshit they go through. it's a joke! they should just man up!,1
543,fucking stupid feminist bitches,1
544,"trumps a liar and an idiot, a douche bag , narcissist, and zionist boot licker.",0
545,"this muslim with his pumped up hood better run better run, faster than my bullet",1
546,well my religion isn’t as satanic as yours at least,1
547,i don’t think you have the right to write comments or even express your opinion freely. free speech is a human right. autistics aren’t 100% humans,1
548,abu da bi aba du ba ba hamud! see? i’m an arab priest too. this is how they sound. right? they are jokes,1
549,video games without cars are awful. piece of shits,0
550,are you sure you are a girl? that wig on your legs say: i want to be a boy,1
551,lowlife black animals,1
552,should'¬ä¬ôve set a bug bomb off and locked them in,0
553,and we can all make america grea- ..... make america better,0
554,"this video was super helpful and just very nice ! if you're reading this, please stick with us, alright ? i spent eight years hating myself, to the point of almost killing myself. key word is almost - because i'm still here, and i'm so glad i stuck around. so take care of yourselves, please, because it's going to get better, and you'll want to be there to see it. all the love to you, jack and kati, and everyone out there. &lt;3",0
555,"people are scared of change and things they don't know or understand! there's good and bad in every race, religion and culture!",0
556,incoming racist people,0
557,what episode number was this?,0
558,he is right. islam is indeed very pissful.,1
559,dalit? is this a name of religion or an atom of poo composition,1
560,"the guy should feel shame to be gay. it is such a wrong choice. bad influence on young people. never seen being proud of being gay. it is like saying being proud of rapist. awful ! the only time i am so disappointed at trump. under political pressure, he failed to stand up for the ground, the right thing !",1
561,why do negroes tear down their own neighborhoods when a black thug gets killed by law enforcement? must be because of low iq.,1
562,war is over they should go back home. or not,0
563,deport these cunt asians,1
564,"these videos may already feel long but their responses are cut so short and not given a true voice. i would love if you produced fuller videos so we, the viewers, can really hear what these people have to say because these are all topics that are not common among today’s people. it's rewarding to hear insight from both sides no matter the topic.",0
565,he smiles while talking about drowning his own children,0
566,what happened in the good old days when these freaks did not exist ? which sewer have these freaks dragged themselves out of ? its just a manufactured group of freaks who want to cut their cocks off and take it up the arse in the hope that the world will treat them as woman . it takes more than that to be a woman . stop pandering to these twats .,1
567,"oh and niki pronounced mademoiselle maupin way better than siri did.""",0
568,don't say i'm not your type,0
569,well it's clear now why europeans can't differ niggers and shitskins from human,1
570,i didn't know future gay gym teachers had to take aids tests.,1
571,christians are all demonic,1
572,jews are lower class pigs.,1
573,i very much appreciate the asian woman's smarts.,0
574,"as a black person, i think that rappers should stop putting the n-word in the song. plus, you should be proud of being white. i am proud of being black, so..",0
575,stop putting this in my recommend wtf i'm not gay,0
576,poor women,0
577,the men are turtles...idiots even in uk… get lost,1
578,finally someone who means what he says. it's been a year and i'm still cackling.,0
579,i love watching this cross believers get killed in their god’s place. ha ha,1
580,that whore has better eyelashes than any other women,1
581,i'd love to destroy him but i am in more need of tech support.,0
582,"i hate being a man, wish i was a lady and no man on earth existed",1
583,stone throwing must be legal when against women,1
584,japan only rejected 99 they should reject all those mother fuckers,0
585,"people have rights to follow there own religion, if they try to force people not the following there religion then that country running a dictatorship, hopefully soon there will be change in low by the international pressure,",0
586,did you use the ‚äútan‚äù or ‚äúdark‚äù filter?,0
587,don' worry guys men can easily win femmenism ..... trust me every shit that invented by men was patterned by men .... there is no way women gina win in future .....it's just smoke before fire,1
588,you look like someone who would do an electric wheelchair race with stephen hawking.,0
589,"i just want to sit down with both of them, buy them a drink, and just talk. i don't care what it's about, they just seem like people who must be great to have a conversation with.",0
590,do not kill people.,0
591,"so when i scroll down to read/leave a comment and scroll back up they blue like thumbs up goes away, it has done this 4 times in a row now. hmm is it just a glitch or does youtube remove it when they think you will just leave the video without checking? this happens a lot but only on channels like this.",0
592,people with barbaric cultures and desert religions are all the same.,0
593,everyone hates you because you're gay,1
594,when your squad is complete shit in pubg,0
595,there was one facility opened in the us to provide shelter for abused men. feminist protested until it was closed. now there are none.,0
596,"kneel down, white boy. its the era of brown people now",1
597,fuck u anti muslims heartless assholes u will go to hell,1
598,i feel so dumb i want to have even labeled them as disabled even if i knew them.... when i think of disabilities and especially in terms of affecting one's relationship i think of more like mental disabilities or so serious that you can't use ur body. thank you for enlightening me and i'm sorry.,0
599,bottles are beautiful on the inside and out,0
600,"no shower for two days? i bet you smell like doritos, mountain dew and shameful sweat.",0
601,why the fuck would you ask trump?,0
602,"no body can change their biological sex, but they can change their gender.",0
603,i feel uncomfortable when i'm in the same room with an abnormal disabled person,1
604,we were taught as kids to not hit anyone. when did that go out the window?,0
605,"i'm beginning to doubt your accuracy, i mean violent canadians? that's just absurd.",0
606,"bulgars are indo europeans, turks are not, you ignorant pakisven. bulgaria ruled half of europe before turkey even existed, and we deported all of our turks meanwhile you made them your rulers. sven is a fake german country ruled by arabs.",1
607,brown people love white countries,0
608,"he did the us a great service of killing them and stopping a crime wave and welfare leaches. to bad he didnt have more of them in the truck. ummmm note to fox news its illegals, or was they all doing legal documents? or did i get something wrong. nope. they was illegals",1
609,do you know how much boys are in a abusive relationship right now? this disgusts me.,0
610,i remember that scene from the x-files and it made me so mad √∞¬ü¬ò¬° mulder why,0
611,fuck off niggers wv is full,1
612,"i wish him the best, as well as his children.",0
613,she said is christian. well i now i want to bury her,1
614,is there still a job like this i would like to take it. thats not a joke!,0
615,i would love to watch tearing apart every christian or muslim,1
616,hindus take my ass please,1
617,dunno if this makes me disabled but i have asthma so if there was any running or stairs involved then il just die from suffocation in my own lungs haha xxx,0
618,oh god f*ck i’m crying :’),0
619,that song is fucking awesome.,0
620,i’d like to see a because i’m black compilation video,0
621,lady gaga is the freddie mercury of our generation,0
622,trans are using the same logic feminists have been using for decades to destroy men so i don& feel sorry for wamen not one bit!,1
623,head looks like a big ass jelly bean,0
624,when she said ' you complete me' i lost my shit.,0
625,relax and do something...wink wink. hahahahaha! totally enjoying your videos! you both are super yummy!,0
626,"incredibly fucking annoying voice, but reasonable arguments. i agree",0
627,i’m an arab and i can make a difference. and i see them as stylish people,0
628,because everyone knows this islam men is the devil,1
629,god bless you dears,0
630,"absolutely excellent as ever, and yes, cycling is fabulous for mental health.. bike when you'¬ä¬ôre happy, bike when you'¬ä¬ôre sad, shout at the rain, scream inwardly at a complex hill climb and get that endorphin rush from being outside.. and smile at your fellow cyclists (and passing chickens, in my experience, a wee bwark at a chook makes many things better)",0
631,"this was shit the guy should of boxed his head off and thrown him through the top window,fuck peoado muhamed and islam",1
632,kill the gays,1
633,“the superior race”… but cannot stand in the sun without literally burning the fuck up. comical.,1
634,"it doesn't matter if you're black or white, gay or straight, woman or man, trance, disabled, dyslexic or intelligent we all are people. quality!",0
635,lol i'm korean and most of the koreans i know do not look anything like that drawing... many don' have square faces.. you can see the diversity of korean faces when the answers are revealed at the end. i find this video esp. the initial commentary to be pretty biased as it's ethnically chinese people telling youtube how to tell asians apart. asians are some of the most racist people to other asians...,0
636,"its a good thing im not a commander or so in the police force,specially not during something like this,because the jail would be full of ppl waiting to be deported,if not dead",1
637,i don’t like this gender at all. i definitely wouldn’t hire any male bitch at ma shop,1
638,the resistance avenge women and children killed by us and allies !!!,0
639,"very sad for those people. i was a young boy in the 90s when ceausescu fell in romania and the inflation skyrocketed. but here they are on another level and looks like there is no end soon. how can this happen to one of the richest country in the world? venezuela has the largest resource of oil in the world. when you look at qatar, uae, saudi arabia they done miracles. it looks like is not enough to have oil, you have to know what to do with it.",0
640,"a gay nigger however, can fake a hate crime for publicity and to help the democrat mafia pass an anti lynching bill, and he gets in no trouble.",1
641,or when the man walked up to the little girl with the gay pride flag i wanted to jump into the video and punch him but ya know thats assault,1
642,i'm not a jewish enemy.,0
643,time to nuke china or unleash a plague.,1
644,men and women are not equal. irrational contrary belief and policy only result in mounting failure.,0
645,"im bisexual but im not looking to hook up with whatever. and i havent come out yet. im scared, really scared.",0
646,"get proper translators idiot, he didn’t say that",0
647,send em home in a metal crate. they're on probation for 20 years. crime? straight home. too many kids? straight home. bye.,0
648,how does these frikin faggots get a whole month to themselves and veterans that actually do something incredible for us only get a day√∞¬ü¬ò¬§ i hate lgbt,1
649,"lmao, fucking hilarious",0
650,"to the lady that can barely speak english and then look down upon her own people, that's disgraceful.",0
651,i would order a bucket of ice cold water so i can pour it on him,0
652,"one needs to do a pareto analysis...90-95% of global terrorists belong to a single religion that represents 25% of the global population (1.25 billion in a 8 billion global population). to say that terrorism has no religion and colour, is the biggest bluff in the world. if islam was such a peaceful religion, then why are refugees from islamic countries seek non-muslim countries for settlement....it is because they want to islamise the world.",1
653,at that point you have a right to defend yourself... but the sad thing is i bet if he would have defended finale he would have gotten in trouble... sadly he did the right thing but sufferd greatly...,0
654,lilly singh is a queen! yay but when will be the next episode,0
655,the brother is speaking the truth based on facts. in the u.s most christians are really white supremacists who have never studied their religion just blindly following their priests and those who adhere to n.o.i. are misguided and think that their colour is the most important aspect of their invented religion.,1
656,that skin colour is the funniest one in combination with your eyes is perfect stupid,1
657,any lesbian that doesn't look like a complete hog actually wants to be with a man.,1
658,he was so handsome in that era...he didn' use lipsticks at that time…,0
659,smack that bitch up - mouthy african cunt,1
660,i pray to the god of the heavens and the earth bless the victims of boko haram.,0
661,i am so sorry for all the people who disrespect all you guys and i wish i could do something so they wouldn'. but i can' but you guys know i love all you guys.â¤,0
662,an asian moe howard piece of shit,1
663,muslims want war! so take it to them first,1
664,only people to come in must be able to contribute to society not a drain on us must be able to support themselves with a trade we do not need people living off the rest of us,0
665,it's that nerdy guy from the polar express.,0
666,"bruh i would fuckin love to film a video with maurice man, he is like an older black version of me i swear to god",0
667,"we need the nazi party to return.....get another hitler...and form the ss....and start an ethnic cleansing of all muslims...yes yes..gather them up...put them in a concentration camp...then put these muslim refugees on a ship and send them all back to thier own countries ....and they can do as they want there...live thier ways and by thier ridiculous laws.... they don√¢¬ä¬ôt assimilate to the new western countries..and try to dictate to us what to do and to even remove jesus from schools and other public areas...are you fucking serious...fuck off you dirty smelling muslims... stop dictating what we can or cant do in our own countries...√∞¬ü¬ò¬°√∞¬ü¬ò¬°√∞¬ü¬ò¬°√∞¬ü¬ò¬°√∞¬ü¬ò¬°√∞¬ü¬ò¬°√∞¬ü¬ò¬° people power must rise and say enough is enough...take sweden back for swedes...take greece back for greeks..take germany back..take poland back..take denmark back...save our countries....and take europe back. introduce an...ss...style police...and clean up these streets and ghettos....full of dirty muslims...its the governments fault for allowing ths shit to happen....send the military in..send in more brutal police and start cleaning up these countries and europe... muslims are invading europe and we are allowing this to happen. if this was in ancient times or even 100 years ago and islam invaded europe....it would be an all out war. bring back the crusaders and an ...√¢¬ä¬ò ss √¢¬ä¬ò...style nazi police. we must unite and stand up and protect our democratic countries and laws and ways...and eliminate islam and throw these dirty smelling muslim...animals out and send them back to their own countries and they can live as they wish..they can fuck their goats and rape their own women.. fucking disgusting muslims...low life dirty race...and islam is nit gods religion...its a cult..its a ridiculous unethical and imoral cult..! √∞¬ü¬ò¬à√∞¬ü¬ò¬à ...its satins work..satins preachings. god..the creator of the universe....does not preach to kill infidels and kill non believers... and to have 3...4...5 wives and commit pedophilia..and marry 9 year old little girls..! muslims....who have never contributed to humanity....never invented anything ....nothing positive comes from islam...they created nothing..invented nothing...contributed nothing to the human race.... muslims, just live in our western democratic countries...enjoy our ways ..milk the welfare system...and ruin these countries...create problems...fight...steal and create crime...scare people...tr6 to chage our western way of life and even rape our women.. fuck these cocksuckers...burn them all...impale them...we must fight back and unite and clean europe up again. soon god will send his true messenger....to planet earth √∞¬ü¬å¬è...god will send a clear message ...to humanity and the muslim people ...will feel the wrath of god and suffer the consequences....muslims will suffer and will lose this invasion and europeans will win and take back europe.. this is the beginning of the new crusades...christianity vs islam...the crusaders against islam and we need to fight and protect our way of life and democratic society..√∞¬ü¬á¬™√∞¬ü¬á¬∫√∞¬ü¬á¬™√∞¬ü¬á¬∫√∞¬ü¬á¬™√∞¬ü¬á¬∫√∞¬ü¬á¬™√∞¬ü¬á¬∫√∞¬ü¬á¬™√∞¬ü¬á¬∫√∞¬ü¬á¬™√∞¬ü¬á¬∫√∞¬ü¬á¬™√∞¬ü¬á¬∫√∞¬ü¬á¬™√∞¬ü¬á¬∫√¢¬ö¬î√ø¬∏¬è√¢¬ö¬î√ø¬∏¬è√¢¬ö¬î√ø¬∏¬è√¢¬ö¬î√ø¬∏¬è√¢¬ö¬î√ø¬∏¬è√¢¬ö¬î√ø¬∏¬è√∞¬ü¬ó¬°√∞¬ü¬ó¬°√∞¬ü¬ó¬°√∞¬ü¬ó¬°",1
668,it is time for trump to find a natural death or somehow a bullet finds him and puts us out of his misery.,0
669,my parents are homophobes. :(,0
670,bro..your channel needs to grow man,0
671,or maybe just don't follow degenerate sandnigger religions from the middle east?,1
672,"the fear of approaching a girl while not being a lesbian is so real. you're spot on. you want to be flirty and everything but at the back of your head you always have ""what if she's not cool with me not being a lesbian"". i'm pan, but i kinda gave up on relationships with women (both born women and trans women) quite some time ago, because the amount of ""you're gonna leave me for a guy"", or constant ""are you sure you like girls and it's not a phase?"" or ""i can' be with someone who is not true to themselves (as in i'm actually a lesbian but i don' want to admit it)"" and other bs was just too much. they were never worried about another woman btw, it was always either about men or questioning validity of my sexuality. it's really quite sad, because other than that each of my exes were really strong, confident women. except when it was about my sexuality.",0
