id,text,label
671,breaking news: ottawa police now confirm one suspect has been killed. 2 suspects remain at large.,1
672,"suspects in attack spoke to police by phone and said they wanted to die as martyrs, says french mp.",1
673,the police have come into the community with dogs.,0
674,it's easy to condemn killings. it's harder to say unequivocally that we have the right to depict mohammed. we can. can you?,0
675,breaking: canada police investigating michael zehaf-bibeau as possible suspect in ottawa shooting: source familiar with matter,1
676,rumors in ticino/switzerland: putin's baby already born? cc:,1
677,"so, is telling the story about how the police were harassing the whistleblower who detailed racism in the pd.",0
678,asking for assistance if you have any photos or videos from shooting please send to: natdiv_media_divnat-grc.gc.ca,0
679,is prince playing a surprise massey hall show tonight?,1
680,the sydney attack gunman identified as sheikh man haron monis,0
681,suspects were on british terror watch list for years,0
682,police car with bullet holes in front of charlie hebdo headquarter. photo,0
683,- hostage taken at kosher shop in by ‘suspect in police officer shooting',1
684,artists fight violence with images,0
685,kevin vickers hailed as hero who took down attacker at parliament hill:,1
686,"mother gets heartbreaking text from son: ‘'mum, i'm in the cafe. i'm ok, can't talk'",0
687,"disgusted by any media coverage of the ? protest it by not clicking, not buying, not engaging with irresponsible journalism.",0
688,here's the footage shot by globe reporter of gun fire in parliament hill building,1
689,we are calling on all to &amp; that australia will not be hostage to fear &amp; hate.,0
690,putin has obviously disappeared to binge watch the entire season 3 of house of cards..,0
691,"today's : across the globe, becomes rallying cry.",0
692,second lawsuit filed yesterday by to protect &amp; video police public activity in,0
693,sydney stands up to racism &amp; bigotry with one beautiful hashtag,0
694,shocked and disgusted about what's happening in sydney... those poor people trapped in that cafe..,0
695,unarmed teenage black boy was shot ten times by a police officer for accusation of shoplifting,1
696,i love reading the tweets from australians in response to anti-muslim hatred in the midst of . lovely humanity.,0
697,after : the cowardice of india's liberals and our unwillingness to stand up for freedom of expression,0
698,please do not post videos or photos of the on-going incident to ensure safety of first responders and the public. ^jt,0
699,"""...they acting good now because y'all are here. but what you think's gonna happen when y'all leave? tell *that* story.""",0
700,"sirens on my paris street. poor charlie hebdo, poor families, poor kids who live here, poor local muslims who will get blame, poor paris",0
701,: there are reports the hostage-taker claims to have up to four bombs.,1
702,our thoughts and prayers r w all australians tonight. america will never forget that u stood w us after 9/11,0
703,is that a bag of chips?! rt : may be the dopest photo of the year,0
704,"what are police hiding about ""drive by"" shooting of black woman recording last night's action?",1
705,pm abbott: our thoughts and prayers must above all go out to the individuals that are caught up in this.,0
706,"authorities have not yet had direct contact with the hostage taker at a sydney café, official says.",1
707,today,0
708,"rt : media account posts picture claiming to be michael zehaf-bibeau, dead suspect",1
709,can putin's absence indicate a palace coup in moscow?,1
710,i'm 92% convinced kremlin thing is nothing/fake-out for absorption of south ossetia. not coup or that putin's dead. down from 99% yesterday,0
711,tweets 'canada's thoughts and prayers are with our australian friends.' 13-40 hostages held in cafe in .,1
712,: a man just advanced on police. a red laser immediately was painted on his shirt. he threw his hands up.,0
713,inside parliament building in ottawa as shots fired during police sweep footage shot by,0
714,sending love to sydney.,0
715,"if you are in sydney, err on side of safety. also be very cautious in case lindt cafe is a diversion for something else.",1
716,"breaking: ""dozens"" of shots fired in canada's parliament after gunman entered main door, ottawa journalist says.",1
717,"french interior ministry: debris from airbus a320 at 2,000m altitude",0
718,"breaking: shots were fired at three separate locations in ottawa, say ottawa police",1
719,"us consulate in sydney issues emergency message to us citizens to ""maintain a high level of vigilance"" due to hostage situation -",0
720,twitter users say 'i am charlie' in solidarity with victims. 58k tweets &amp; counting,0
721,radical forces of a big blood to take over as coup rumors fly wildly!,0
722,"breaking: at least 10 killed in shooting at french satirical newspaper charlie hebdo, paris prosecutor's office says.",1
723,"charlie hebdo journalist wandrille lanos tells france 2 that men with kalashnikovs entered the office, calls it a ""scene of carnage.""",1
724,sydney's muslim leaders express their concerns; organisations have offered to help in 'any way they can',0
725,great piece from about the role of racial segregation in places like,0
726,"canada soldier shot near parliament has died, an official says",1
727,breaking: shots fired northeast of paris involving men believed to be charlie hebdo suspects,1
728,"breaking news: ghana international and ac milan star michael essien has contracted ebola, his club has confirmed.",1
729,→ 433 charlie hebdo shooting: world leaders condemn attack in paris masked gunm…,0
730,"french cartoonist charb among dead in attack, his cartoons often attacked racism and islamophobia.",0
731,tomorrow the exclusion zone will stay in place in sydney - if you work in the area please stay at home.,1
732,"police establish tight cordon around second hostage scene in . eery quiet, except for buzz from helicopters.",0
733,"berlin, munich and kunstmuseum bern have signed an agreement on the management of gurlitt's estate.",0
734,"""contrary to earlier reports no incident occurred near the rideau centre,"" ottawa police say.",1
735,and i've just heard the news of the germanwings plane crash😞thoughts go out to those involved😞,0
736,headquarters of and in berlin.,0
737,"update: reports the gunman has released three hostages, with the six hour unravelling. details to come.",1
738,"the two suspects in the have been located, reports say.",1
739,it just feels very odd.what'ss going on in ? military coup and putin removal?i'm afraid the next russia's leader won't be any better,1
740,i know a guy that feels really weird hearing all this media fountain about european freedom of speech.,0
741,'stupidity will not win' - survivors of attack will publish new issue next week,0
742,reports of fatality and injuries following shootout ahead of dammartin-en-goele hunt - live coverage:,1
743,": terrifying result of police militarization on display in , mo",0
744,breaking: swiss art museum accepts artworks bequeathed by late art dealer gurlitt,1
745,"french pm: france has been plunged into a deep sadness... compassion, solidarity with all victims' families",0
746,the right 2 draw muhammad without being shot is as precious to many of us as muhammad is to the killers,0
747,schäublin agreement in accepting gurlitt collection : objects with suspicion of being nazi-looted art will initially remain in germany.,1
748,shooting: what we know so far,0
749,our thoughts are with our nation's capital right now. praying for those affected by today's tragic events at parliament hill in ottawa.,0
750,. students stand in solidarity with &amp; the community.,0
751,": gunman tall man in late 40s, dressed in black – eyewitness",0
752,"3rd work in collection found to have been loted, 'klavierespieler' from carl spitzweg to be returned to jewish heirs",0
753,the first person killed in charlie hebdo attacks was muslim police officer,0
754,i condemn the sydney cafe siege of innocent civilians ... such terrorism and negativity has no place in 21st century civilization.,0
755,police chopper hovers over a deserted opera house concourse.,0
756,peaceful youth demonstration at greater st. mark church,0
757,police in once charged a man w/ destruction of property for bleeding on their uniforms after they beat him,1
758,"*if* the report was written same day as the shooting, as bungling as cops have been, we're to believe they had 's name?",1
759,there should be blame and shame here.,0
760,don't believe shit you see on tv. residents of live tweeted this entire ordeal and we watched it unfold.,0
761,i normally don't do politics on here but totally shocked by the events of yesterday and heartened by the world's reaction,0
762,"prince is insulted by massey hall's reservation costs, books a show at izakaya sushi house",1
763,praying for sydney and the rest of the world rn... everyone pls be safe 💕 one direction,0
764,"charlie hebdo: norway didn’t give in to islamophobia, nor should france | owen jones",0
765,update: russian president vladimir putin in baby rumours as insider warns of kremlin cou,1
766,flight (registration d-aipx) was lost from at 6800 feet at 09.39 utc time.,1
767,"captain johnson: ""i know we're scared and i know we've fallen. but i know he's going to pick us up.""",0
768,charlie hebdo: the ‘them and us’ narrative is a dangerous downward spiral,0
769,doomed germanwings co-pilot 'suffered burnout or depression' years before crash,1
770,"live blog | for tweets from reporters covering the shootings in ottawa, click",0
771,local prosecutor deciding whether to charge killer cop thinks cops were doing a great job this week. danger,0
772,us army increases security at tomb of the unknown soldier at arlington nat'l cemetery as precaution due to ottawa shootings -,1
773,rt rt rt : because it seems that some people here need this clarification,0
774,"ahmed merabet, a french cop, first victim of attack,",1
775,unprecedented: paris ring road empty at porte de vincennes 100m fr hostage taking. armed police everywhere,0
776,- paris media attack kills 4 cartoonists including chief editor.,1
777,slow parade of cars and walkers leaving tonight. peacefully. ✌️,0
778,"after shooting, nearly half of americans don’t believe in justice – poll",0
779,why magazine was targeted for the attack:,0
780,reports two customers and an employee have escaped the,1
781,the world must know his name. read: pls rt,0
782,48 media organizations sign protest letter objecting to the treatment of reporters in,0
783,canadian officials now calling today's parliament shooting a terrorist attack -,1
784,god bless all the hostages being held in sydney today .. i pray that this all ends well and nobody gets hurt !!,0
785,"remarkably, despite the military-style police presence in , a known killer was able to skip town",1
786,white man with gun *goes* to target. black kid without gun *is* the target.,0
787,it turns out policing is better than occupying via,0
788,"tomorrow's front page, from the pen of cartoonist",0
789,gunfire and smoke reported at charlie hebdo suspect hostage scene,0
790,charlie hebdo staff vow to publish next week with 1m print run,0
791,"hats off to you guys, you're awesome, faith in humanity restored",0
792,happening now in,0
793,"""mom, i'm going to college.""",0
794,shot from inside caucus room after shooting .,0
795,"that's the sydney i recognise. rt : this, this is what good people do.",0
796,germanwings airbus a320 crashes in french alps near digne,1
797,ottawa shooting: kevin vickers labelled 'hero' after taking down gunman in canadian parliament,1
798,"press council confirms it has received complaints about telegraph's ""death cult"" afternoon front page",0
799,"much respect to for this. seriously, thank you:",0
800,proof of the russian palace coup: putin forced to live in a doghouse outside the kremlin,0
801,the muslamic council have called an emergency meeting to ensure that muslims &amp; islam are seen as the victims of the siege in sydney,0
802,gendarmerie arrive at the hostage taking in dammartin-en-goele. latest: (pic:martmann/reuters),1
803,while the bbc and uk press shamed themselves yesterday censoring cartoons you know who reprinted them? al jazeera.,0
804,breaking news: hostage situation at supermarket in eastern paris after shots ring out - afp,1
805,steve bell on the charlie hebdo attackers – cartoon,0
806,"parliament hill in lockdown after soldier shot at 's war memorial, just south of east block.",1
807,how arab world media responded to charlie hebdo attack,0
808,leading article: we are all charlie now,0
809,this man was seen in grozny yesterday evening when jumped out of a black suv.,0
810,": soldier shot dead in ottawa attack identified as hamilton, ontario-based reservist cpl. nathan cirillo.",1
811,response to horrific murders should be to protect civil liberties not limit them. not an excuse for more mass surveillance.,0
812,france is in shock after brutal attack on satirical newspaper,0
813,the australian muslim community love their home and worked hard to dispel myths. i hope they do not suffer because of this.,0
814,"do not tweet police movements. don't tweet photos of police, their faces, their location, anything. seriously. it's simple",0
815,swiss paper missing due to daughter born to mistress alina kabayeva,1
816,"showing solidarity with the victims is necessary, but not enough. we must insist to coexist, and reject those who don't.",0
817,here's what we do and don't know about the,0
818,listen to our live special coverage of parliament hill shooting here,0
819,i stand with .,0
820,sydney crisis: hostages share gunman's demands in chilling phone calls:,1
821,at least 2 injured in new shootout in eastern paris / 5 hostages held in kosher supermarket,1
822,gunman identified by police as well-known islamist cleric sheikh man haron monis,0
823,police chief now says that the robbery does not relate to the initial contact between darren wilson and michael brown,1
824,these people are taking selfies on the scene of the .,0
825,it's okay to be scared. we are here for you 613-238-3311,0
826,"prince is doing a ""secret"" concert in toronto tonight and tickets are only $10!!!",1
827,breaking: police forces storm paris kosher grocery where gunman holds 5 hostages; woman seen leaving.,0
828,the events in missouri remind us how and why america's police became so militarised,0
829,moving minute of silence at headquarters for the victims of charlie hebdo,0
830,"police in , missouri, shot and killed a 17-year-old boy.",0
831,"gunmen in attack are on the loose, ""will (be) chased as long as necessary,"" french president says.",0
832,can putin's absence indicate a palace coup in moscow,1
833,"dear ozzie media (and cnn), what the f*** is 'islamic writing'? that's arabic. no one calls comic sans 'christianist writing'.",0
834,prince is playing a secret show in toronto tonight. i will also be playing a secret show tonight involving pizza &amp; netflix bingeing.,1
835,remembrance day ceremony in ottawa is emotional every year. can't imagine what it will be like this year. the entire country may be there.,0
836,"we have a lot of work to do. from : ""white st. louis has some awful things to say about """,0
837,palestinians in /west bank have been showing support for .,0
838,"stand with australia-one monarch, one lanaguage, shared culture &amp; history live sydney updates",0
839,"nsw police commissioner: suspect holding ""undisclosed"" number of hostages in sydney; situation contained -",0
840,co-pilot of germanwings intentionally crashed the plane but he's white so he's not a terrorist.,0
841,"uber says it has hiked prices in sydney to ""encourage more drivers to come online &amp; pick up passengers.""",1
842,cartoons don't insult me or my religion the brutal murder of innocent people does,0
843,to those asking - yes i'm ok. awful events here in ottawa.,0
844,"security forces storm sydney cafe where hostages held, gunman identified as man haron monis:",0
845,"statement on the shooting incident in ottawa – elizabethmaymp.ca – october 22, 2014",0
846,"ottawa: don't tweet your location. don't tweet the location of police units. resist urge to look at what's happening, get out of the area.",0
847,never forget: tear gas. rubber bullets. apcs. militarized cops. no name tags. no fly zone. al jazeera. never forget mike brown.,0
848,"""hands up! don't shoot!"" , mo, protests spread to nearby clayton.",0
849,toronto???? saying something about a secret prince show tomorrow? maybe at ? personally i've got no idea! any more info?,1
850,political cartoonists are mourning by retaliating the only way they know how. on pen and paper.,0
851,outrage as bystanders take selfies at (via ),0
852,officer in shooting death of michael brown was unaware he was a suspect: police,1
853,video: key moments in today's parliament hill shootings.,0
854,"it's a lot more quiet here at as capt. johnson speaks. one guy just yelled ""we want answers.""",0
855,just in: lindt's ceo says there could be as many as 50 hostages inside the cafe in,1
856,should our media show charlie hedbo cartoons like this? absolutely.,0
857,: reports hostage situation underway north-east of paris,1
858,justice must be served!,0
859,paris massacre suspects holding one hostage: police source,1
860,"suspected killers are in same jihadist group as hostage-taker in paris store, police union rep says.",1
861,among the 12 killed were france's most respected &amp; controversial cartoonists:,0
862,police chief says he released the robbery video because he was getting foia requests for it. how did anyone know to request it?,1
863,"i do not agree with what you have to say, but i'll defend to the death your right to say it - voltaire",0
864,“which cop killed ?” “sorry. can’t tell you that.” “why’d you release the video?” “because you asked.”,0
865,", missouri community furious after teen shot dead by police",0
866,→ 55 why was charlie hebdo magazine targeted in the paris shooting? in february…,0
867,every 28 hours a black male is killed in the united states by police or vigilantes.,1
868,breaking: live coverage of hostage situation unfolding in sydney's martin place,1
869,"funny twist in the gurlitt donation to the kunstmuseum bern: the head of the belvedere museum in vienna, which...",0
870,"i wake up to and massacre, the violence of both betraying the insecurity &amp; weakness of the assailants.",0
871,co-pilot was a muslim convert,1
872,terror has no religion. prophet has been avenged.,0
873,i'll be on with in about 15 mins discussing and . tune in.,0
874,"this is the islamic state flag, not the one in the window in sydney.",1
875,"terrorist attack today, 11 dead in paris newspaper",1
876,let's get these cameras on cops everywhere,0
877,what we know about the germanwings crash so far,0
878,"friends, the police aren't incompetent. they are building a defense &amp; know they don't have to work hard at it.",0
879,when a policeman asks 'why are you filming?' ...,0
880,"my thoughts and prayers, and those of all canadians, with everyone in ottawa and the brave women and men of our armed forces today.",0
881,will survive.,0
882,best wishes to the peeps in sydney. d:,0
883,an estimated 6000 jews left france last year and the international media paid no heed:,0
884,"sydney cafe siege: two gunmen and up to a dozen hostages inside the cafe under siege in martin place, sydney. isis flags remain in display.",1
885,gunman takes hostage in paris shop - report,1
886,"despite clear footage of citizens chanting ""killer cops have got to go"", media chooses to hear &amp; report ""kill the cops"" instead.",1
887,any lone nutjob who wants international attention for a crime now just has to wave a black flag around. voila,0
888,first official news release from pd since death of,0
889,breaking: french government raises security alert to highest level after deadly attack at magazine charlie hebdo.,0
890,weep for media credibility. the australian's was tweeting channel 9 reports of 2gb ray hadley's 'rumours.',0
891,14 dec: australian muslim youth handed out 2000 flowers and 3600 water bottles to ppl in sydney,0
892,- both suspects killed as police storm building &gt;&gt;&gt; more &gt;&gt;&gt;,0
893,"this afternoon's rain will not be purple, even if prince is playing a secret show tonight at massey hall. just regular colour rain &amp; windy",1
894,exactly. why release the video if stopping mike brown was not related to the robbery? jesus christ this is bad.,1
895,"my gosh, horrible events in ottawa. thoughts and prayers. why? why? why?",0
896,: state senator maria chapelle nadal has been taken into police custody; she had been tear-gassed at an earlier protest.,0
897,"""the 18 year old victim had no weapon and his hands in the air and was still shot multiple times.""",0
898,"follow amnesty delegation on the ground in to observe, collect testimony",0
899,people debating whether shoplifted or not-- it doesn't matter. shoplifting isn't punishable by death in the street.,0
900,"breaking news: paris massacre suspects killed, hostages in two locations freed, reports say",0
901,masked gunmen pictured near offices,0
902,while the west fought foreign wars we ignored the threat from within our own societies says ukip leader,0
903,breaking: tonight in toronto nobody is gonna party like it's 1999.,1
904,breaking: gunfire and new explosions heard at the site of hostage-taking in eastern paris: reuters reporter,0
905,"re: , please remember there are $1.6bn muslims in the world &amp; &gt;99.9999% of them will be just as appalled by this as you.",0
906,there is no death penalty in france. good that those terrorist killers are killed.,0
907,st. louis police chief condemns military tactics being used in,0
908,prince? in toronto? via,1
909,reportedly 13 hostages &amp; 2 or more gunmen inside lindt cafe in sydney (),1
910,get the cover on the front page of all our newspapers tomorrow. solidarity triumphs evil. like paper beats rock.,0
911,"australians say ""i'll ride with you,"" showing solidarity with muslims amid the sydney siege",0
912,where should the gurlitt collection go? :many people sounding off on before the upcoming press conference monday.,0
913,prince rumoured to be performing in surprise show in toronto,1
914,pm stephen harper to address the nation on at 7:45 pm/et.,1
915,"ottawa shooting: - soldier shot at war memorial - parliament hill locked down - pm harper safe, 'off the hill'",1
916,nsw police: police negotiators have had contact with hostage-taker in ongoing sydney cafe siege.,1
917,police engaged in character assassination to cover up actual assassination. you. simply. don't. shoot. unarmed. teenagers. ever.,1
918,all who said this week must today say - i am a jew. stand with france's jews against this vile attack.,0
919,"tv pictures confirm, hostages forced to rise islamic flag inside cafe",1
920,sydney 2gb radio shock jock ray hadley now retracting many of his earlier claims about . appalling 'journalism',1
921,“when will young people of color's lives matter when they are alive?” -,0
922,protests,0
923,good backgrounder from the new yorker from 2012: the charlie hebdo affair: laughing at blasphemy,0
924,police are requesting that no photos are shared on social media,0
925,"cpr being performed on at least 2 after sydney siege, which has now ended, australia's abc reports",1
926,just in: police confirm to there is a second hostage situation underway in eastern paris,1
927,something being talked about tonight is the makeup of the police dept. here's a breakdown:,0
928,uk police hold 2 minutes silence for slain paris officers,0
929,you're either furious about this or protecting your entitlement. i believe it to be this simple:,0
930,"if you're thinking ""i should tweet about how the situation in ottawa conveniently benefits my party"": step away from twitter now.",0
931,mistress alina kabayeva announce she has given birth to a boy via,1
932,"the best source for the latest updates on is . follow , &amp; for transport info",0
933,jokes on you if you lined up for prince at massey hall.,1
934,these cartoons are poignant tributes to victims of the charlie hebdo attack,0
935,further reporting gunman says there are 4 bombs: 2 in cafe and 2 elsewhere in cbd.,1
936,"the is terrifying. but attacking and abusing muslims is exactly what isis wants. we need to pull together, not apart.",0
937,editor-in-chief: 'how people can attack a newspaper. a newspaper is not a weapon of war.',0
938,swiss museum decides to accept gurlitt nazi-era art trove: a swiss museum has accepted the bequest of a large ...,1
939,quiet where i am. lots of talking. lots of standing. no smash-smash.,0
940,breaking: terrorist involved in sydney siege is 50 year old iranian known as 'sheikh haron'.,0
941,updated: gunman on the loose after soldier shot at ottawa war memorial,1
942,"no, this isn't iraq or gaza or syria. this is the united states of america. (via )",0
943,"if you're in ottawa and upset, scared, anxious about today's events, don't hesitate to call : 613-238-3311",0
944,"germanwings co-pilot battled depression in '09, friends say.",1
945,if you are working in the ottawa dowtown area; follow the instructions from the building management you are in.,0
946,they should stop making attacks they are giving a bad image to islam,0
947,"the 500,000+ muslim-australians are also victims and targets of todays attack.",0
948,"kunstmuseum bern, germany to hold press conference in berlin monday november 24, 2014 re: gurlitt bequest",0
949,charlie hebdo will print a million copies of its next edition with government and google help,0
950,can't believe what's happening in sydney... just hoping that no one gets hurt.,0
951,"police say shots fired at 3 sites - national war memorial, parliament hill, and now rideau shopping centre",1
952,breaking: police say the hostage situation in sydney is over:,0
953,muslims around the world celebrate terrorist attack killing 12 in paris,0
954,: a sixth hostage has escaped from the café in .,1
955,"second thought: only way to pay respect to those who died is by defending the rights that charlie hebdo defended, and in as upfront a way.",0
956,police confirm three safe : “our number one aim is to resolve incident peacefully”,1
957,breaking: sources tell attack ws petty robbery! cong demands french govt give proof attackers are terrorists,0
958,ron johnson says he would have liked to been consulted by chief jackson about today's release of info.,0
959,the prince at massey hall line up spans two blocks. security say they have not done a headcount.,1
960,i was briefed overnight on the siege in sydney. it's deeply concerning and my thoughts are with all those caught up in it.,0
961,a320 germanwings from barcelona to dusseldorf has crashed in french alps near digne les bains.,1
962,"the has now entered its 14th hour. police are still doing ""all they can"" |",0
963,police shootout ends 16-hour siege in martin place.,1
964,the police chief confirmed the stop of had absolutely nothing to do with the alleged convenience store robbery.,1
965,prince will not be performing a secret show in toronto tonight despite fans waiting in the (purple) rain all day,1
966,fbi working with canadian authorities to determine if ottawa shooting was an act of terrorism,1
967,"this exchange is definitely the best thing to come out of twitter, ever.",0
968,r.i.p. . innocent teen murdered by police. for respect &amp; spreading his story.,0
969,: reportedly to perform surprise show at massey hall tonight,1
970,things getting tense at protest in right now:,0
971,"if you're recording in video , please use apps like bambuser that record to a server so it can't be deleted if your phone is seized",0
972,gunman at paris grocery store threatens to kill hostages if police storm the brothers.,1
973,"it's early tuesday in sydney, crisis in 16th hour, as authorities try to secure safe release of hostages",0
974,sad survival lessons we have to teach our young black boys.,0
975,": has tweeted ""prince will not be performing at tonight.""",1
976,"breaking photo: gunmen take hostages at sydney cafe, wave islamic flag",1
977,"i'm very fit and very healthy,no truth in the internet rumours that i have contracted ebola.im well &amp;…",1
978,: teenager won't start college on monday because he was shot ten times by a police officer.,0
979,religious symbols are being hijacked once again by those who wish to further their own political agendas.,0
980,"true cowardice: blurred out stereotypical imam in cover of , left image of stereotypical hasidic jew.",0
981,4 cartoonists in paris had more convictions than the whole of indian mainstream media put together.,0
982,"when free speach die, we die. all thoughts to who on this issue wrote ""love is stronger than hate""",0
983,thoughts and prayers for a peaceful resolution to the current situation in sydney.,0
984,breaking: police official confirms that 12 have died in the attack on the headquarters,1
985,australians respond to racism by telling community .,0
986,"wow. police chief struggles to remember 's name but laments the murdering cop's ""injuries."" pretty telling.",0
987,french air force boeing c-135fr stratotanker flying over crash site,0
988,i'm not believing this story because i know how the police lie and will keep lying and will organize together and lie.,1
989,just found an explanation of the hashtag that has came from the sydney hostage situation- very moving,0
990,ctv has received confirmation from ottawa police that there have been three different shooting incidents,1
991,more police cars heading into,0
992,sunni extremists behind attack have no issues mocking shia holy figures in their own cartoons:,0
993,"that was very ""slick"" of the police chief to create a narrative that was a ""suspect"" in a robbery!",1
994,at cafe near . liberation says we are all charlie. parisien says they will not kill liberty/freedom.,0
995,breaking: a germanwings a320 has crashed in the french alps with 142 passengers on board,1
996,'we have stories to tell. not everyone will like them. stand with us.',0
997,follow our live coverage of the flight 4u 9525 crash in france:,0
998,the was unable to stand up to goverment tyranny in due to being too busy tweeting about president obama's golf game.,0
999,three people seen running out of sydney cafe where hostages have been held for hours - live updates,1
1000,hashtags all useful for latest info on plane crash in southern france.,1
1001,update - police say 12 people killed after armed gunmen stormed headquarters of french weekly publication 'charlie hebdo' in,1
1002,: sydney stands up to racism with one beautiful hashtag -,0
1003,sky news reporter at the scene of the . live now on sky news +,0
1004,breaking: ctv news reports that a solider wounded in a shooting at the national war memorial has died.,1
1005,germanwings airbus a320 crashes in french alps - live updates,0
1006,raw video : parliament hill shooting. video from inside parliament hill after shots were fired.,1
1007,powerful series of images of one of the hostages escaping,1
1008,"rt : ’s charb: ""i would rather die standing up than live on my knees”",0
1009,"details of attacks on muslim community in france, grenades, &amp; shootings in aftermath of the attack",0
1010,much love to everyone tweeting . solidarity. australia at its best.,0
1011,23 heartbreaking cartoons from artists responding to the shooting,0
1012,"late reporting from : ""unrest"" outside police station. when white people do it, it's a ""vigil.""",0
1013,live: police close in on charlie hebdo suspects; hostages taken in eastern paris,0
1014,"man haron monis, named as the gunman, may have a ""fetish for self-publicity"".",0
1015,we're deeply shocked and saddened by the despicable violence in paris today. freedom of expression is fundamental.,0
1016,gurlitt press release concludes. many questions being raised by attendees on state of task force investigation and limbo nazi loot objects.,0
1017,respect freedom...,0
1018,a woman runs to police from cafe in sydney during hostage crisis,1
1019,there was only one tv reporter at protests last night. most left earlier fearing violence. yet only violence was cop's bullets!,1
1020,. showed support for last night during his concert,0
1021,so when do barack obama and hillary clinton recommend we arrest the rest of the charlie hebdo staff for inciting islamic violence?,0
1022,"flight climbed to 38,000 feet before before it started to descend and lost signal at 6,800ft /",1
1023,asterix and obelix pay tribute to victims (via ),0
1024,jewish bakery hit in new shooting and hostage siege in paris suburb of vincennes via,1
1025,police marksmen take up position at scene of hostage situation:,0
1026,: shooting reported at the war memorial in ottawa,0
1027,the streets of look a little different tonight. | ap photo,0
1028,"even if was running down the street with a bag full of boosted goods, he deserved a trial. not a street execution.",1
1029,is not the who attacked charlie hebdo. islam is the policeman who died defending charlie hebdo.,0
1030,"uber backtracks, offers free rides after prices were gouged for people fleeing from sydney hostage drama:",1
1031,housing discrimination in everything: the nyt on racial inequality in,0
1032,"sydney siege on all day, but we haven't seen any tv reporters hyperventilating, or using words like exclusive, breaking news. lazy aussies?",0
1033,report: co-pilot locked out of cockpit before fatal plane crash,1
1034,chambers and w. florissant right now.,0
1035,→ charlie hebdo 218 charlie hebdo: a profile of the satirical french newspaper,0
1036,police officers &amp; staff across norfolk observe a 2 minute silence.,0
1037,better family life out here in the community offering therapy for the residents of canfield,0
1038,"unconfirmed reports that attackers shouted ""the prophet is avenged"" and used a rocket launcher. this is next level ****.",1
1039,the lindt store refuses to be halal certified perhaps thats why they were targeted.,1
1040,breaking: 10 reported dead in charlie hebdo hq shooting - local media,1
1041,"magnificent cartoons in response to charlie hebdo attack. ""he drew first"" particularly powerful",0
1042,it's nice to see officers with name tags on from missouri state highway patrol. cops still not wearing them.,0
1043,. is safe and has left parliament hill.,0
1044,reports: 2 dead in paris kosher supermarket hostage situation,1
1045,flag in sydney cafe where hostages are being held 'is not linked with is',1
1046,breaking: hostage taker at kosher supermarket siege in eastern paris dead: le monde,1
1047,"sydney is a safe &amp; welcoming city, proud of its diversity. great to see our best nature on show at a time like this.",0
1048,"wow! police tell a resident a girl was shot in the head, she asks by who, partner of the cop silences him",0
1049,"i'm speechless, what a cruel attack on pressfreedom! all newspapers should publish cartoons tomorrow",0
1050,"remember when charlie hebdo satirised christianity, judaism &amp; catholicism &amp; people were killed because of it? exactly. there's your problem.",0
1051,prime minister stephen harper to address country tonight after fatal shooting at war memorial and attack on parliament:,1
1052,any faith that cannot withstand humor (even vicious humor) is a pathetic faith. satire can help religion see our own flaws.,0
1053,recap: gunman shot dead inside parliament buildings; police believe there may be others on loose. cdn soldier shot earlier at war memorial.,1
1054,police move in: police confirm live ammunition used in martin place,1
1055,soldier killed in ottawa identified as cpl. nathan cirillo,1
1056,"cartoonists around the world continue to show support for , this by famous 's kash",0
1057,surprise prince show at massey hall tonight?,1
1058,respect to the people of sydney for showing us that solidarity is the best way to deal with extremism,0
1059,graphic: video shows gunmen with automatic rifles during attack on in :,1
1060,"swiss museum close to accepting gurlitt bequest, returning any nazi-looted pieces via",1
1061,"chapeau, george packer and , for telling it exactly as it is.",0
1062,"the door is solid, you can’t knock it down… it’s bulletproof- on rpt pilot locked out",1
1063,: one man has been arrested and people are being evacuated from the building,1
1064,advise protesters on,0
1065,watch coverage of the ottawa shootings put american cable news to shame. my summary: via,0
1066,a muslim must always be straightforward and consistent in his actions and words.,0
1067,welp... rt : attorney of market owners never called the police. said police came today to get their footage. hm.,0
1068,soldier shot at national war memorial in ottawa,1
1069,"on some tiananmen shit. rt : military-style police: 3 apcs, ~100 officers, high-powered rifles",0
1070,photo: parliament hill caucus room barricaded with furniture due to active shooter situation -,0
1071,that crowd behind the cops? more cops.,0
1072,to hold press conference at 10a et with the latest details on the plane crash.,0
1073,canadian soldier fatally shot identified as nathan cirillo.,1
1074,has tweeted out there is no prince show at massey hall tonight.,1
1075,"sydney seige: indian consulate evacuated, staff safe",0
1076,here's a rundown of the cartoons the savages in paris just slaughtered 12 people over:,0
1077,i'm not australian but i'm so happy there are people like this in the world.,0
1078,"everybody wants to march in maudlin princess di-style candlelight vigils with ""je suis charlie"" signs, nobody wants to be charlie hebdo.",0
1079,new video reportedly shows masked gunmen opening fire at the offices of satirical french magazine .,0
1080,breaking: hostages held in downtown sydney cafe; islamic flag displayed -,1
1081,agence france-presse staff line up to proclaim,0
1082,executing unarmed cartoonists can never be the will of any god.,0
1083,five hostages are being held at a kosher grocery store in east paris,1
1084,i always say ottawa is the best place to be from and very safe. nothing changes that today. a few people will not change our capital!!,0
1085,the point that last tracked at just over 2000 metres.,0
1086,white house responds to shooting at paris offices of .,0
